2026-09-18 16:53:12.175 INFO  [] [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 9.1.3.Final
	at java.base/java.lang.Thread.run(Thread.java:1474)
2026-09-18 17:54:55.525 WARN  [a992b317-9e16-49e8-af5d-57ef3d384ee1] [http-nio-0.0.0.0-8080-exec-7] o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-09-18 17:54:55.526 INFO  [a992b317-9e16-49e8-af5d-57ef3d384ee1] [http-nio-0.0.0.0-8080-exec-7] c.h.s.filter.RequestLoggingFilter - Completed request: GET /signup | status=500 | duration=7ms
2026-09-18 18:08:31.429 INFO  [] [SpringApplicationShutdownHook] o.s.boot.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-09-18 18:08:31.431 INFO  [] [tomcat-shutdown] o.s.boot.tomcat.GracefulShutdown - Graceful shutdown complete
2026-09-18 18:08:32.692 INFO  [] [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 9.1.3.Final
2026-09-18 18:08:32.703 INFO  [] [restartedMain] c.h.s.SecureAuthResilienceApplication - Starting SecureAuthResilienceApplication using Java 25.0.4 with PID 4882 (/Users/ACHINTYAA/Java_Basics/Team-Nova/Backend/target/classes started by ACHINTYAA in /Users/ACHINTYAA/Java_Basics/Team-Nova)
2026-09-18 18:08:32.703 INFO  [] [restartedMain] c.h.s.SecureAuthResilienceApplication - No active profile set, falling back to 1 default profile: "default"
2026-09-18 18:08:32.721 INFO  [] [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2026-09-18 18:08:32.721 INFO  [] [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2026-09-18 18:08:33.155 INFO  [] [restartedMain] o.s.boot.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-09-18 18:08:33.158 INFO  [] [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-0.0.0.0-8080"]
2026-09-18 18:08:33.159 INFO  [] [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-09-18 18:08:33.159 INFO  [] [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/11.0.24]
2026-09-18 18:08:33.167 INFO  [] [restartedMain] o.s.b.w.c.s.WebApplicationContextInitializer - Root WebApplicationContext: initialization completed in 446 ms
2026-09-18 18:08:33.294 INFO  [] [restartedMain] c.h.secureauth.service.AuthService - Default admin user initialized
2026-09-18 18:08:33.416 WARN  [] [restartedMain] o.s.b.s.a.UserDetailsServiceAutoConfiguration - 

Using generated security password: 11c04632-808a-43a5-8f06-453092ce34d5

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-09-18 18:08:33.419 INFO  [] [restartedMain] o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name inMemoryUserDetailsManager
2026-09-18 18:08:33.688 INFO  [] [restartedMain] o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2026-09-18 18:08:33.704 INFO  [] [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-0.0.0.0-8080"]
2026-09-18 18:08:33.711 INFO  [] [restartedMain] o.s.boot.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2026-09-18 18:08:33.714 INFO  [] [restartedMain] c.h.s.SecureAuthResilienceApplication - Started SecureAuthResilienceApplication in 1.172 seconds (process running for 1.305)
2026-09-18 18:10:48.687 INFO  [] [http-nio-0.0.0.0-8080-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-09-18 18:10:48.688 INFO  [] [http-nio-0.0.0.0-8080-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-09-18 18:10:48.689 INFO  [] [http-nio-0.0.0.0-8080-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2026-09-18 18:10:48.703 INFO  [a340986f-5251-46ea-a60b-ed0e95032705] [http-nio-0.0.0.0-8080-exec-1] c.h.s.filter.RequestLoggingFilter - Incoming request: POST /signup
2026-09-18 18:10:48.743 INFO  [a340986f-5251-46ea-a60b-ed0e95032705] [http-nio-0.0.0.0-8080-exec-1] c.h.s.controller.AuthController - Signup attempt for user: naanu1
2026-09-18 18:10:48.744 INFO  [a340986f-5251-46ea-a60b-ed0e95032705] [http-nio-0.0.0.0-8080-exec-1] c.h.secureauth.service.AuthService - New user registered: naanu1
2026-09-18 18:10:48.744 INFO  [a340986f-5251-46ea-a60b-ed0e95032705] [http-nio-0.0.0.0-8080-exec-1] c.h.s.controller.AuthController - User registered successfully: naanu1
2026-09-18 18:10:48.752 INFO  [a340986f-5251-46ea-a60b-ed0e95032705] [http-nio-0.0.0.0-8080-exec-1] c.h.s.filter.RequestLoggingFilter - Completed request: POST /signup | status=200 | duration=49ms
2026-09-18 18:12:23.433 INFO  [36535f91-566c-4624-a37d-b0e165da45e5] [http-nio-0.0.0.0-8080-exec-3] c.h.s.filter.RequestLoggingFilter - Incoming request: POST /signup
2026-09-18 18:12:23.434 INFO  [36535f91-566c-4624-a37d-b0e165da45e5] [http-nio-0.0.0.0-8080-exec-3] c.h.s.controller.AuthController - Signup attempt for user: naanu@gmail.comn
2026-09-18 18:12:23.435 INFO  [36535f91-566c-4624-a37d-b0e165da45e5] [http-nio-0.0.0.0-8080-exec-3] c.h.secureauth.service.AuthService - New user registered: naanu@gmail.comn
2026-09-18 18:12:23.435 INFO  [36535f91-566c-4624-a37d-b0e165da45e5] [http-nio-0.0.0.0-8080-exec-3] c.h.s.controller.AuthController - User registered successfully: naanu@gmail.comn
2026-09-18 18:12:23.436 INFO  [36535f91-566c-4624-a37d-b0e165da45e5] [http-nio-0.0.0.0-8080-exec-3] c.h.s.filter.RequestLoggingFilter - Completed request: POST /signup | status=200 | duration=3ms
2026-09-18 18:12:50.110 INFO  [3a8e53d7-8749-4d08-9c22-e068e079849f] [http-nio-0.0.0.0-8080-exec-5] c.h.s.filter.RequestLoggingFilter - Incoming request: POST /login
2026-09-18 18:12:50.112 INFO  [3a8e53d7-8749-4d08-9c22-e068e079849f] [http-nio-0.0.0.0-8080-exec-5] c.h.s.controller.AuthController - Login attempt for user: naanu@gmail.com
2026-09-18 18:12:50.114 WARN  [3a8e53d7-8749-4d08-9c22-e068e079849f] [http-nio-0.0.0.0-8080-exec-5] c.h.secureauth.service.AuthService - Invalid login credentials for user: naanu@gmail.com
2026-09-18 18:12:50.116 WARN  [3a8e53d7-8749-4d08-9c22-e068e079849f] [http-nio-0.0.0.0-8080-exec-5] c.h.s.e.GlobalExceptionHandler - Invalid credentials: Invalid username or password
2026-09-18 18:12:50.123 WARN  [3a8e53d7-8749-4d08-9c22-e068e079849f] [http-nio-0.0.0.0-8080-exec-5] o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [com.hdfc.secureauth.exception.InvalidCredentialsException: Invalid username or password]
2026-09-18 18:12:50.123 INFO  [3a8e53d7-8749-4d08-9c22-e068e079849f] [http-nio-0.0.0.0-8080-exec-5] c.h.s.filter.RequestLoggingFilter - Completed request: POST /login | status=401 | duration=13ms
2026-09-18 18:13:37.386 INFO  [db9333fd-283e-4119-9ac4-129804937d07] [http-nio-0.0.0.0-8080-exec-8] c.h.s.filter.RequestLoggingFilter - Incoming request: POST /login
2026-09-18 18:13:37.388 INFO  [db9333fd-283e-4119-9ac4-129804937d07] [http-nio-0.0.0.0-8080-exec-8] c.h.s.controller.AuthController - Login attempt for user: naanu@gmail.com
2026-09-18 18:13:37.388 WARN  [db9333fd-283e-4119-9ac4-129804937d07] [http-nio-0.0.0.0-8080-exec-8] c.h.secureauth.service.AuthService - Invalid login credentials for user: naanu@gmail.com
2026-09-18 18:13:37.389 WARN  [db9333fd-283e-4119-9ac4-129804937d07] [http-nio-0.0.0.0-8080-exec-8] c.h.s.e.GlobalExceptionHandler - Invalid credentials: Invalid username or password
2026-09-18 18:13:37.390 WARN  [db9333fd-283e-4119-9ac4-129804937d07] [http-nio-0.0.0.0-8080-exec-8] o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [com.hdfc.secureauth.exception.InvalidCredentialsException: Invalid username or password]
2026-09-18 18:13:37.390 INFO  [db9333fd-283e-4119-9ac4-129804937d07] [http-nio-0.0.0.0-8080-exec-8] c.h.s.filter.RequestLoggingFilter - Completed request: POST /login | status=401 | duration=4ms
2026-09-18 18:14:26.369 INFO  [00b148cf-da98-4b67-a3ab-ab2e6a505064] [http-nio-0.0.0.0-8080-exec-9] c.h.s.filter.RequestLoggingFilter - Incoming request: POST /login
2026-09-18 18:14:26.371 INFO  [00b148cf-da98-4b67-a3ab-ab2e6a505064] [http-nio-0.0.0.0-8080-exec-9] c.h.s.controller.AuthController - Login attempt for user: naanu@gmail.comn
2026-09-18 18:14:26.371 INFO  [00b148cf-da98-4b67-a3ab-ab2e6a505064] [http-nio-0.0.0.0-8080-exec-9] c.h.secureauth.service.AuthService - Credentials validated for user: naanu@gmail.comn
2026-09-18 18:14:26.401 INFO  [00b148cf-da98-4b67-a3ab-ab2e6a505064] [http-nio-0.0.0.0-8080-exec-9] c.h.secureauth.service.AuthService - Token generated and stored for user: naanu@gmail.comn
2026-09-18 18:14:26.402 INFO  [00b148cf-da98-4b67-a3ab-ab2e6a505064] [http-nio-0.0.0.0-8080-exec-9] c.h.s.controller.AuthController - Login successful for user: naanu@gmail.comn
2026-09-18 18:14:26.403 INFO  [00b148cf-da98-4b67-a3ab-ab2e6a505064] [http-nio-0.0.0.0-8080-exec-9] c.h.s.filter.RequestLoggingFilter - Completed request: POST /login | status=200 | duration=34ms
2026-09-18 18:14:55.941 INFO  [eb6dc502-fb6e-45f4-840b-3e61cd049185] [http-nio-0.0.0.0-8080-exec-2] c.h.s.filter.RequestLoggingFilter - Incoming request: POST /login
2026-09-18 18:14:55.946 INFO  [eb6dc502-fb6e-45f4-840b-3e61cd049185] [http-nio-0.0.0.0-8080-exec-2] c.h.s.controller.AuthController - Login attempt for user: naanu@gmail.com
2026-09-18 18:14:55.947 WARN  [eb6dc502-fb6e-45f4-840b-3e61cd049185] [http-nio-0.0.0.0-8080-exec-2] c.h.secureauth.service.AuthService - Invalid login credentials for user: naanu@gmail.com
2026-09-18 18:14:55.947 WARN  [eb6dc502-fb6e-45f4-840b-3e61cd049185] [http-nio-0.0.0.0-8080-exec-2] c.h.s.e.GlobalExceptionHandler - Invalid credentials: Invalid username or password
2026-09-18 18:14:55.948 WARN  [eb6dc502-fb6e-45f4-840b-3e61cd049185] [http-nio-0.0.0.0-8080-exec-2] o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [com.hdfc.secureauth.exception.InvalidCredentialsException: Invalid username or password]
2026-09-18 18:14:55.948 INFO  [eb6dc502-fb6e-45f4-840b-3e61cd049185] [http-nio-0.0.0.0-8080-exec-2] c.h.s.filter.RequestLoggingFilter - Completed request: POST /login | status=401 | duration=7ms
2026-09-18 18:15:59.100 INFO  [] [SpringApplicationShutdownHook] o.s.boot.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-09-18 18:15:59.105 INFO  [] [tomcat-shutdown] o.s.boot.tomcat.GracefulShutdown - Graceful shutdown complete
2026-09-18 18:16:00.350 INFO  [] [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 9.1.3.Final
2026-09-18 18:16:00.361 INFO  [] [restartedMain] c.h.s.SecureAuthResilienceApplication - Starting SecureAuthResilienceApplication using Java 25.0.4 with PID 5011 (/Users/ACHINTYAA/Java_Basics/Team-Nova/Backend/target/classes started by ACHINTYAA in /Users/ACHINTYAA/Java_Basics/Team-Nova)
2026-09-18 18:16:00.362 INFO  [] [restartedMain] c.h.s.SecureAuthResilienceApplication - No active profile set, falling back to 1 default profile: "default"
2026-09-18 18:16:00.382 INFO  [] [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2026-09-18 18:16:00.382 INFO  [] [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2026-09-18 18:16:00.808 INFO  [] [restartedMain] o.s.boot.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-09-18 18:16:00.812 INFO  [] [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-0.0.0.0-8080"]
2026-09-18 18:16:00.812 INFO  [] [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-09-18 18:16:00.812 INFO  [] [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/11.0.24]
2026-09-18 18:16:00.821 INFO  [] [restartedMain] o.s.b.w.c.s.WebApplicationContextInitializer - Root WebApplicationContext: initialization completed in 439 ms
2026-09-18 18:16:00.947 INFO  [] [restartedMain] c.h.secureauth.service.AuthService - Default admin user initialized
2026-09-18 18:16:01.067 WARN  [] [restartedMain] o.s.b.s.a.UserDetailsServiceAutoConfiguration - 

Using generated security password: 4a1d3f24-6518-4909-b566-9cb7d29b9699

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-09-18 18:16:01.070 INFO  [] [restartedMain] o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name inMemoryUserDetailsManager
2026-09-18 18:16:01.342 INFO  [] [restartedMain] o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2026-09-18 18:16:01.357 INFO  [] [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-0.0.0.0-8080"]
2026-09-18 18:16:01.363 INFO  [] [restartedMain] o.s.boot.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2026-09-18 18:16:01.366 INFO  [] [restartedMain] c.h.s.SecureAuthResilienceApplication - Started SecureAuthResilienceApplication in 1.159 seconds (process running for 1.295)
2026-09-18 18:19:40.396 INFO  [] [SpringApplicationShutdownHook] o.s.boot.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-09-18 18:19:40.402 INFO  [] [tomcat-shutdown] o.s.boot.tomcat.GracefulShutdown - Graceful shutdown complete
2026-09-18 18:20:09.587 INFO  [] [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 9.1.3.Final
2026-09-18 18:20:09.597 INFO  [] [restartedMain] c.h.s.SecureAuthResilienceApplication - Starting SecureAuthResilienceApplication using Java 25.0.4 with PID 5085 (/Users/ACHINTYAA/Java_Basics/Team-Nova/Backend/target/classes started by ACHINTYAA in /Users/ACHINTYAA/Java_Basics/Team-Nova)
2026-09-18 18:20:09.597 INFO  [] [restartedMain] c.h.s.SecureAuthResilienceApplication - No active profile set, falling back to 1 default profile: "default"
2026-09-18 18:20:09.612 INFO  [] [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2026-09-18 18:20:09.612 INFO  [] [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2026-09-18 18:20:10.026 INFO  [] [restartedMain] o.s.boot.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-09-18 18:20:10.030 INFO  [] [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-0.0.0.0-8080"]
2026-09-18 18:20:10.031 INFO  [] [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-09-18 18:20:10.031 INFO  [] [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/11.0.24]
2026-09-18 18:20:10.039 INFO  [] [restartedMain] o.s.b.w.c.s.WebApplicationContextInitializer - Root WebApplicationContext: initialization completed in 426 ms
2026-09-18 18:20:10.166 INFO  [] [restartedMain] c.h.secureauth.service.AuthService - Default admin user initialized
2026-09-18 18:20:10.286 WARN  [] [restartedMain] o.s.b.s.a.UserDetailsServiceAutoConfiguration - 

Using generated security password: 9fbc0f35-8b76-4133-a44f-01c575e7e818

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-09-18 18:20:10.288 INFO  [] [restartedMain] o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name inMemoryUserDetailsManager
2026-09-18 18:20:10.554 INFO  [] [restartedMain] o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2026-09-18 18:20:10.570 INFO  [] [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-0.0.0.0-8080"]
2026-09-18 18:20:10.577 INFO  [] [restartedMain] o.s.boot.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2026-09-18 18:20:10.580 INFO  [] [restartedMain] c.h.s.SecureAuthResilienceApplication - Started SecureAuthResilienceApplication in 1.126 seconds (process running for 1.255)
2026-09-18 18:20:21.845 INFO  [] [http-nio-0.0.0.0-8080-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-09-18 18:20:21.846 INFO  [] [http-nio-0.0.0.0-8080-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-09-18 18:20:21.846 INFO  [] [http-nio-0.0.0.0-8080-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2026-09-18 18:20:21.859 INFO  [600da457-1674-4ca0-a92a-58b8fb6d5b36] [http-nio-0.0.0.0-8080-exec-1] c.h.s.filter.RequestLoggingFilter - Incoming request: POST /signup
2026-09-18 18:20:21.898 INFO  [600da457-1674-4ca0-a92a-58b8fb6d5b36] [http-nio-0.0.0.0-8080-exec-1] c.h.s.controller.AuthController - Signup attempt for user: naanu@gmail.comn
2026-09-18 18:20:21.898 INFO  [600da457-1674-4ca0-a92a-58b8fb6d5b36] [http-nio-0.0.0.0-8080-exec-1] c.h.secureauth.service.AuthService - New user registered: naanu@gmail.comn
2026-09-18 18:20:21.898 INFO  [600da457-1674-4ca0-a92a-58b8fb6d5b36] [http-nio-0.0.0.0-8080-exec-1] c.h.s.controller.AuthController - User registered successfully: naanu@gmail.comn
2026-09-18 18:20:21.906 INFO  [600da457-1674-4ca0-a92a-58b8fb6d5b36] [http-nio-0.0.0.0-8080-exec-1] c.h.s.filter.RequestLoggingFilter - Completed request: POST /signup | status=200 | duration=47ms
2026-09-18 18:20:27.443 INFO  [4ab0578a-271d-48f7-aaee-be590ac252dd] [http-nio-0.0.0.0-8080-exec-2] c.h.s.filter.RequestLoggingFilter - Incoming request: POST /signup
2026-09-18 18:20:27.444 INFO  [4ab0578a-271d-48f7-aaee-be590ac252dd] [http-nio-0.0.0.0-8080-exec-2] c.h.s.controller.AuthController - Signup attempt for user: naanu@gmail.comn
2026-09-18 18:20:27.445 WARN  [4ab0578a-271d-48f7-aaee-be590ac252dd] [http-nio-0.0.0.0-8080-exec-2] c.h.secureauth.service.AuthService - Signup failed. User already exists: naanu@gmail.comn
2026-09-18 18:20:27.447 WARN  [4ab0578a-271d-48f7-aaee-be590ac252dd] [http-nio-0.0.0.0-8080-exec-2] c.h.s.e.GlobalExceptionHandler - Application error: User already exists
2026-09-18 18:20:27.451 WARN  [4ab0578a-271d-48f7-aaee-be590ac252dd] [http-nio-0.0.0.0-8080-exec-2] o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [com.hdfc.secureauth.exception.ApiException: User already exists]
2026-09-18 18:20:27.452 INFO  [4ab0578a-271d-48f7-aaee-be590ac252dd] [http-nio-0.0.0.0-8080-exec-2] c.h.s.filter.RequestLoggingFilter - Completed request: POST /signup | status=400 | duration=9ms
2026-09-18 18:20:34.973 INFO  [d44bf03d-ea9e-446b-9e10-ee9bafd12a93] [http-nio-0.0.0.0-8080-exec-3] c.h.s.filter.RequestLoggingFilter - Incoming request: POST /login
2026-09-18 18:20:34.976 INFO  [d44bf03d-ea9e-446b-9e10-ee9bafd12a93] [http-nio-0.0.0.0-8080-exec-3] c.h.s.controller.AuthController - Login attempt for user: naanu@gmail.comn
2026-09-18 18:20:34.979 INFO  [d44bf03d-ea9e-446b-9e10-ee9bafd12a93] [http-nio-0.0.0.0-8080-exec-3] c.h.secureauth.service.AuthService - Credentials validated for user: naanu@gmail.comn
2026-09-18 18:20:35.007 INFO  [d44bf03d-ea9e-446b-9e10-ee9bafd12a93] [http-nio-0.0.0.0-8080-exec-3] c.h.secureauth.service.AuthService - Token generated and stored for user: naanu@gmail.comn
2026-09-18 18:20:35.007 INFO  [d44bf03d-ea9e-446b-9e10-ee9bafd12a93] [http-nio-0.0.0.0-8080-exec-3] c.h.s.controller.AuthController - Login successful for user: naanu@gmail.comn
2026-09-18 18:20:35.009 INFO  [d44bf03d-ea9e-446b-9e10-ee9bafd12a93] [http-nio-0.0.0.0-8080-exec-3] c.h.s.filter.RequestLoggingFilter - Completed request: POST /login | status=200 | duration=36ms
2026-09-18 18:27:31.959 INFO  [] [SpringApplicationShutdownHook] o.s.boot.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-09-18 18:27:31.964 INFO  [] [tomcat-shutdown] o.s.boot.tomcat.GracefulShutdown - Graceful shutdown complete
2026-09-18 18:57:14.309 INFO  [] [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 9.1.3.Final
2026-09-18 18:57:14.328 INFO  [] [restartedMain] c.h.s.SecureAuthResilienceApplication - Starting SecureAuthResilienceApplication using Java 25.0.4 with PID 5929 (/Users/ACHINTYAA/Java_Basics/Team-Nova/Backend/target/classes started by ACHINTYAA in /Users/ACHINTYAA/Java_Basics/Team-Nova)
2026-09-18 18:57:14.328 INFO  [] [restartedMain] c.h.s.SecureAuthResilienceApplication - No active profile set, falling back to 1 default profile: "default"
2026-09-18 18:57:14.346 INFO  [] [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2026-09-18 18:57:14.346 INFO  [] [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2026-09-18 18:57:14.807 INFO  [] [restartedMain] o.s.boot.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-09-18 18:57:14.812 INFO  [] [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-0.0.0.0-8080"]
2026-09-18 18:57:14.812 INFO  [] [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-09-18 18:57:14.812 INFO  [] [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/11.0.24]
2026-09-18 18:57:14.822 INFO  [] [restartedMain] o.s.b.w.c.s.WebApplicationContextInitializer - Root WebApplicationContext: initialization completed in 475 ms
2026-09-18 18:57:14.952 INFO  [] [restartedMain] c.h.secureauth.service.AuthService - Default admin user initialized
2026-09-18 18:57:15.086 WARN  [] [restartedMain] o.s.b.s.a.UserDetailsServiceAutoConfiguration - 

Using generated security password: 94680a7d-4320-44e9-803a-837d5b0e2c37

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-09-18 18:57:15.089 INFO  [] [restartedMain] o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name inMemoryUserDetailsManager
2026-09-18 18:57:15.368 INFO  [] [restartedMain] o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2026-09-18 18:57:15.383 INFO  [] [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-0.0.0.0-8080"]
2026-09-18 18:57:15.390 INFO  [] [restartedMain] o.s.boot.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2026-09-18 18:57:15.393 INFO  [] [restartedMain] c.h.s.SecureAuthResilienceApplication - Started SecureAuthResilienceApplication in 1.235 seconds (process running for 1.386)
2026-09-18 19:02:20.619 INFO  [] [SpringApplicationShutdownHook] o.s.boot.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-09-18 19:02:20.624 INFO  [] [tomcat-shutdown] o.s.boot.tomcat.GracefulShutdown - Graceful shutdown complete
